2025-11-13 19:00:24,108 | INFO |   ✅ Extracted: 2534 words, 148 links, 1 JSON-LD items
2025-11-13 19:00:24,309 | INFO |   📄 Crawling: https://www.baseten.co/blog/?page=1...
2025-11-13 19:00:25,291 | INFO |   📰 Extracted article: Blog...
2025-11-13 19:00:25,301 | INFO |   ✅ Extracted: 203 words, 124 links, 0 JSON-LD items
2025-11-13 19:00:25,502 | INFO |   📄 Crawling: https://www.baseten.co/articles...
2025-11-13 19:00:25,864 | WARNING |   ⚠️  HTTP 404: https://www.baseten.co/articles
2025-11-13 19:00:26,065 | INFO |   📄 Crawling: https://www.baseten.co/blog/baseten-training-is-ga/...
2025-11-13 19:00:26,670 | INFO |   📰 Extracted article: Train AI Models When You Want. Deploy on Ultra Performant In...
2025-11-13 19:00:26,679 | INFO |   ✅ Extracted: 919 words, 120 links, 1 JSON-LD items
2025-11-13 19:00:26,880 | INFO |   📄 Crawling: https://www.baseten.co/blog/announcing-baseten-150m-series-d/...
2025-11-13 19:00:27,472 | INFO |   📰 Extracted article: Announcing Baseten’s $150M Series D ...
2025-11-13 19:00:27,480 | INFO |   ✅ Extracted: 1064 words, 118 links, 1 JSON-LD items
2025-11-13 19:00:27,680 | INFO |   📄 Crawling: https://www.baseten.co/products/chains/...
2025-11-13 19:00:28,369 | INFO |   ✅ Extracted: 895 words, 162 links, 0 JSON-LD items
2025-11-13 19:00:28,570 | INFO |   📄 Crawling: https://www.baseten.co/customers/...
2025-11-13 19:00:29,169 | INFO |   ✅ Extracted: 936 words, 170 links, 0 JSON-LD items
2025-11-13 19:00:29,371 | INFO |   📄 Crawling: https://www.baseten.co/products/model-apis/...
2025-11-13 19:00:29,966 | INFO |   ✅ Extracted: 662 words, 191 links, 0 JSON-LD items
2025-11-13 19:00:30,167 | INFO |   📄 Crawling: https://www.baseten.co/products/multi-cloud-capacity-management/...
2025-11-13 19:00:30,834 | INFO |   ✅ Extracted: 587 words, 165 links, 0 JSON-LD items
2025-11-13 19:00:31,035 | INFO |   📊 Final summary: Extracted 10/12 page types: about, blog, careers, contact, customers, homepage, partners, pricing, product, team
2025-11-13 19:00:31,035 | WARNING |   ⚠️  Page types NOT extracted: investors, press
2025-11-13 19:00:31,084 | INFO |   📊 Merging 3 preloaded jobs
2025-11-13 19:00:33,636 | INFO |   💼 Saved 2 jobs to all_jobs.json
2025-11-13 19:00:33,636 | INFO |   📰 Saved 30 news articles to all_news_articles.json
2025-11-13 19:00:33,653 | INFO |   💾 Saved 49 pages with complete data
2025-11-13 19:00:33,653 | INFO |   📊 Extracted: 2 jobs, 6 team members, 53 products, 30 news articles
2025-11-13 19:00:33,653 | INFO |   📋 Page types extracted: 10/12 - about, blog, careers, contact, customers, homepage, partners, pricing, product, team
2025-11-13 19:00:33,653 | WARNING |   ⚠️  Missing page types: investors, press
2025-11-13 19:00:33,661 | INFO | ✅ Done: 49 pages

2025-11-13 19:00:33,661 | INFO | 
[3/5] Codeium
2025-11-13 19:00:38,444 | INFO |   📋 Discovered 12/12 page types: homepage, about, product, careers, blog, team, investors, customers, press, pricing, partners, contact
2025-11-13 19:00:38,447 | INFO | ================================================================================
2025-11-13 19:00:38,447 | INFO | 🕷️  Comprehensive Scraper: Codeium
2025-11-13 19:00:38,447 | INFO | 🌐 URL: https://www.codeium.com
2025-11-13 19:00:38,447 | INFO | ================================================================================
2025-11-13 19:00:38,751 | INFO |   🔍 Crawling all 12 page types...
2025-11-13 19:00:38,783 | INFO |   📄 Crawling homepage page: https://www.codeium.com
2025-11-13 19:00:41,056 | INFO |   📄 Crawling about page: https://windsurf.com/about
2025-11-13 19:00:42,477 | INFO |   📄 Crawling product page: https://windsurf.com/product
2025-11-13 19:00:43,786 | INFO |   📄 Crawling careers page: https://windsurf.com/jobs
2025-11-13 19:00:45,086 | INFO |   📄 Crawling blog page: https://windsurf.com/blog
2025-11-13 19:00:46,455 | INFO |   📄 Crawling team page: https://windsurf.com/team/members
2025-11-13 19:00:47,645 | INFO |   📄 Crawling investors page: https://windsurf.com/investors
2025-11-13 19:00:48,989 | INFO |   📄 Crawling customers page: https://windsurf.com/customers
2025-11-13 19:00:50,170 | INFO |   👥 Found 2 customers
2025-11-13 19:00:50,194 | INFO |   📄 Crawling press page: https://windsurf.com/brand
2025-11-13 19:00:51,472 | INFO |   📄 Crawling pricing page: https://windsurf.com/pricing
2025-11-13 19:00:52,874 | INFO |   💵 Found pricing model: per-seat, 1 tiers
2025-11-13 19:00:52,914 | INFO |   📄 Crawling partners page: https://windsurf.com/partners
2025-11-13 19:00:54,102 | INFO |   🤝 Found 3 partners
2025-11-13 19:00:54,130 | INFO |   📄 Crawling contact page: https://windsurf.com/contact
2025-11-13 19:00:55,453 | INFO |   ✅ Crawled 12/12 page types: homepage, about, product, careers, blog, team, investors, customers, press, pricing, partners, contact
2025-11-13 19:00:55,474 | INFO |   🎯 Preloading careers page: https://www.codeium.com/careers
2025-11-13 19:01:04,768 | WARNING |   ⚠️  Error detected (application error) on careers page: https://www.codeium.com/careers
2025-11-13 19:01:04,768 | INFO |   🔄 Retrying careers page with longer wait...
2025-11-13 19:01:11,795 | WARNING |   ❌ Careers page still has error after retry
2025-11-13 19:01:11,831 | INFO |   🎯 Preloading careers page: https://www.codeium.com/jobs
2025-11-13 19:01:21,265 | INFO |   💼 Comprehensive extraction: 1 additional jobs found
2025-11-13 19:01:21,265 | INFO |   💼 Total jobs: 1
2025-11-13 19:01:23,760 | INFO |   🎯 Preloading careers page: https://www.codeium.com/company/careers
2025-11-13 19:01:33,200 | INFO |   💼 Total jobs: 1
2025-11-13 19:01:33,237 | INFO |   🎯 Preloading careers page: https://www.codeium.com/careers/jobs
2025-11-13 19:01:43,304 | WARNING |   ⚠️  Error detected (application error) on careers page: https://www.codeium.com/careers/jobs
2025-11-13 19:01:43,304 | INFO |   🔄 Retrying careers page with longer wait...
2025-11-13 19:01:50,340 | WARNING |   ❌ Careers page still has error after retry
2025-11-13 19:01:50,384 | INFO |   🎯 Preloading careers page: https://www.codeium.com/open-positions
2025-11-13 19:01:59,861 | INFO |   💼 Total jobs: 1
2025-11-13 19:02:03,157 | INFO |   ✅ RSS Feed: 50 articles
2025-11-13 19:02:03,253 | INFO |   ✅ RSS Feed: 0 articles
